dept,course,sectionNumber,term,day,startTime,endTime,buildingCd,building,roomNo,instructors,activity,credits,totalSeatsRemaining,currentlyRegistered,generalSeatsRemaining,restrictedSeatsRemaining,termCd,startWk,endWk
"CPSC","490","201","2","Thu","17:30","19:00","ORCH","Orchard Commons","4072","TBD","Seminar","3","25","0","25","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","448C","003","1"," "," "," ","NSM","NSM","NSM","TBD","Directed Studies","6","0","0","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","536E","201","2","Tue","9:30","11:00","DMP","Hugh Dempster Pavilion","101","EVANS, WILLIAM","Lecture","3","13","7","0","13","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","536E","201","2","Thu","9:30","11:00","DMP","Hugh Dempster Pavilion","101","EVANS, WILLIAM","Lecture","3","13","7","0","13","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","448C","001","1-2"," "," "," ","NSM","NSM","NSM","CARTER, PAUL MARTIN","Directed Studies","6","0","0","0","0","1-2","Sep 05, 2017","Apr 06, 2018"
"CPSC","448A","201","2"," "," "," ","NSM","NSM","NSM","TBD","Directed Studies","3","3","0","3","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","549B","002","1-2"," "," "," "," "," "," ","TBD","Thesis","12","87","63","0","87","1-2","Sep 05, 2017","Apr 06, 2018"
"CPSC","449","001","1-2"," "," "," ","NSM","NSM","NSM","TBD","Thesis","6","0","0","0","0","1-2","Sep 05, 2017","Apr 06, 2018"
"CPSC","340","101","1","Wed","16:00","17:00","FSC","Forest Sciences Centre","1005","SCHMIDT, MARK","Lecture","3","14","181","0","14","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","340","101","1","Mon","16:00","17:00","FSC","Forest Sciences Centre","1005","SCHMIDT, MARK","Lecture","3","14","181","0","14","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","340","101","1","Fri","16:00","17:00","FSC","Forest Sciences Centre","1005","SCHMIDT, MARK","Lecture","3","14","181","0","14","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","340","T1C","1","Wed","10:00","11:00","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","0","40","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","340","T1D","1","Mon","17:00","18:00","DMP","Hugh Dempster Pavilion","101","TBD","Tutorial","n/a","0","40","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","340","T1E","1","Tue","15:30","16:30","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","0","40","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","340","T1B","1","Wed","9:00","10:00","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","16","24","16","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","340","T2A","2","Mon","16:00","17:00","DMP","Hugh Dempster Pavilion","101","TBD","Tutorial","n/a","8","32","8","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","340","T1A","1","Tue","16:30","17:30","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","7","33","7","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","340","T2B","2","Mon","15:00","16:00","DMP","Hugh Dempster Pavilion","101","TBD","Tutorial","n/a","13","27","13","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","261","201","2","Tue","14:00","15:30","DMP","Hugh Dempster Pavilion","310","TBD","Lecture","4","","","","","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","261","201","2","Thu","14:00","15:30","DMP","Hugh Dempster Pavilion","310","TBD","Lecture","4","","","","","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","261","L2D","2","Mon","9:00","11:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Laboratory","n/a","","","","","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","261","L2B","2","Tue","11:00","13:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Laboratory","n/a","0","36","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","261","T2B","2","Mon","12:00","13:00","DMP","Hugh Dempster Pavilion","101","TBD","Tutorial","n/a","0","40","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","420","201","2","Mon","14:00","15:00","DMP","Hugh Dempster Pavilion","110","FU, HU","Lecture","3","0","96","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","420","201","2","Wed","14:00","15:00","DMP","Hugh Dempster Pavilion","110","FU, HU","Lecture","3","0","96","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","420","201","2","Fri","14:00","15:00","DMP","Hugh Dempster Pavilion","110","FU, HU","Lecture","3","0","96","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","261","L2A","2","Mon","11:00","13:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Laboratory","n/a","0","36","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","420","101","1","Mon","10:00","11:00","CEME","Civil and Mechanical Engineering","1202","HU, ALAN","Lecture","3","0","83","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","420","101","1","Wed","10:00","11:00","CEME","Civil and Mechanical Engineering","1202","HU, ALAN","Lecture","3","0","83","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","420","101","1","Fri","10:00","11:00","CEME","Civil and Mechanical Engineering","1202","HU, ALAN","Lecture","3","0","83","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","340","1W1","1","Wed","16:00","17:00"," "," "," ","TBD","Waiting List","3","939","60","939","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","340","1W1","1","Mon","16:00","17:00"," "," "," ","TBD","Waiting List","3","939","60","939","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","340","1W1","1","Fri","16:00","17:00"," "," "," ","TBD","Waiting List","3","939","60","939","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","301","201","2","Tue","9:30","11:00","MCML","MacMillan","166","TBD","Lecture","3","0","167","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","301","201","2","Thu","9:30","11:00","MCML","MacMillan","166","TBD","Lecture","3","0","167","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","420","1W1","1","Mon","10:00","11:00"," "," "," ","TBD","Waiting List","3","999","0","999","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","420","1W1","1","Wed","10:00","11:00"," "," "," ","TBD","Waiting List","3","999","0","999","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","301","L2C","2","Mon","15:00","17:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","6","26","6","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","420","1W1","1","Fri","10:00","11:00"," "," "," ","TBD","Waiting List","3","999","0","999","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","301","2W1","2","Tue","9:30","11:00"," "," "," ","TBD","Waiting List","3","912","87","0","912","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","301","2W1","2","Thu","9:30","11:00"," "," "," ","TBD","Waiting List","3","912","87","0","912","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","420","2W1","2","Mon","14:00","15:00"," "," "," ","TBD","Waiting List","3","935","64","935","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","420","2W1","2","Wed","14:00","15:00"," "," "," ","TBD","Waiting List","3","935","64","935","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","420","2W1","2","Fri","14:00","15:00"," "," "," ","TBD","Waiting List","3","935","64","935","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","261","2W1","2","Tue","14:00","15:30"," "," "," ","TBD","Waiting List","4","27","13","0","27","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","261","2W1","2","Thu","14:00","15:30"," "," "," ","TBD","Waiting List","4","27","13","0","27","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","301","L2F","2","Tue","17:00","19:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","4","23","4","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","301","L2G","2","Tue","13:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","1","26","1","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","340","2W1","2","Mon","13:00","14:00"," "," "," ","TBD","Waiting List","3","861","138","861","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","340","2W1","2","Wed","13:00","14:00"," "," "," ","TBD","Waiting List","3","861","138","861","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","340","2W1","2","Fri","13:00","14:00"," "," "," ","TBD","Waiting List","3","861","138","861","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","301","L2B","2","Mon","13:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","5","27","5","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","261","T2C","2","Mon","11:00","12:00","MCLD","MacLeod","220","TBD","Tutorial","n/a","","","","","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","340","201","2","Mon","13:00","14:00","DMP","Hugh Dempster Pavilion","110","TBD","Lecture","3","27","93","0","27","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","340","201","2","Wed","13:00","14:00","DMP","Hugh Dempster Pavilion","110","TBD","Lecture","3","27","93","0","27","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","340","201","2","Fri","13:00","14:00","DMP","Hugh Dempster Pavilion","110","TBD","Lecture","3","27","93","0","27","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","261","T2D","2","Tue","13:00","14:00","CEME","Civil and Mechanical Engineering","1204","TBD","Tutorial","n/a","0","39","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","259","L1A","1","Mon","9:00","11:00","ICCS","Institute for Computing (ICICS/CS)","008","TBD","Laboratory","n/a","0","34","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","317","2W1","2","Mon","15:00","16:00"," "," "," ","TBD","Waiting List","3","897","102","897","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","317","2W1","2","Wed","15:00","16:00"," "," "," ","TBD","Waiting List","3","897","102","897","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","317","2W1","2","Fri","15:00","16:00"," "," "," ","TBD","Waiting List","3","897","102","897","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","313","101","1","Mon","11:00","12:00","DMP","Hugh Dempster Pavilion","310","ACTON, DONALD","Lecture","3","0","174","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","313","101","1","Fri","11:00","12:00","DMP","Hugh Dempster Pavilion","310","ACTON, DONALD","Lecture","3","0","174","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","313","T1A","1","Fri","12:00","13:00","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","0","40","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","313","T1C","1","Thu","16:30","17:30","MCLD","MacLeod","242","TBD","Tutorial","n/a","0","40","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","313","T1B","1","Thu","15:00","16:00","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","0","40","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","313","T2G","2","Thu","16:30","17:30","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","5","35","5","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","313","101","1","Wed","11:00","12:00","DMP","Hugh Dempster Pavilion","310","ACTON, DONALD","Lecture","3","0","174","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","444","L2B","2","Fri","10:00","12:00","ICCS","Institute for Computing (ICICS/CS)","X360","TBD","Laboratory","n/a","0","20","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","444","L2A","2","Fri","14:00","16:00","ICCS","Institute for Computing (ICICS/CS)","X360","TBD","Laboratory","n/a","2","18","2","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","319","101","1","Tue","12:30","14:00","DMP","Hugh Dempster Pavilion","110","JIM, JERRY","Lecture","4","23","49","0","23","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","319","T1B","1"," "," "," ","NSM","NSM","NSM","TBD","Tutorial","n/a","98","1","98","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","319","2W1","2","Tue","12:30","14:00"," "," "," ","TBD","Waiting List","4","955","44","955","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","319","101","1","Thu","12:30","14:00","DMP","Hugh Dempster Pavilion","110","JIM, JERRY","Lecture","4","23","49","0","23","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","319","2W1","2","Thu","12:30","14:00"," "," "," ","TBD","Waiting List","4","955","44","955","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","319","T1A","1"," "," "," ","NSM","NSM","NSM","TBD","Tutorial","n/a","79","20","79","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","319","T1E","1"," "," "," ","NSM","NSM","NSM","TBD","Tutorial","n/a","99","0","99","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","319","T2D","2","Wed"," "," ","NSM","NSM","NSM","TBD","Tutorial","n/a","26","9","26","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","319","T1C","1"," "," "," ","NSM","NSM","NSM","TBD","Tutorial","n/a","98","1","98","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","304","201","2","Tue","11:00","12:30","DMP","Hugh Dempster Pavilion","310","LAKSHMANAN, LAKS","Lecture","3","0","148","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","304","201","2","Thu","11:00","12:30","DMP","Hugh Dempster Pavilion","310","LAKSHMANAN, LAKS","Lecture","3","0","148","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","304","101","1","Tue","9:30","11:00","DMP","Hugh Dempster Pavilion","310","KNORR, EDWIN MAX","Lecture","3","0","177","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","304","101","1","Thu","9:30","11:00","DMP","Hugh Dempster Pavilion","310","KNORR, EDWIN MAX","Lecture","3","0","177","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","304","202","2","Tue","12:30","14:00","DMP","Hugh Dempster Pavilion","110","POTTINGER, RACHEL","Lecture","3","0","112","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","304","202","2","Thu","12:30","14:00","DMP","Hugh Dempster Pavilion","110","POTTINGER, RACHEL","Lecture","3","0","112","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","304","2W1","2","Tue","11:00","12:30"," "," "," ","TBD","Waiting List","3","923","76","923","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","304","2W1","2","Thu","11:00","12:30"," "," "," ","TBD","Waiting List","3","923","76","923","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","304","T2B","2","Tue","15:00","16:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Tutorial","n/a","0","30","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","304","T2F","2","Wed","15:00","16:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Tutorial","n/a","3","27","3","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","344","T1A","1","Thu","10:00","12:00","ICCS","Institute for Computing (ICICS/CS)","X360","TBD","Tutorial","n/a","0","20","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","304","T2G","2","Wed","11:00","12:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Tutorial","n/a","9","21","9","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","344","1W1","1","Wed","16:00","19:00"," "," "," ","TBD","Waiting List","3","963","36","963","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","304","T2D","2","Fri","14:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Tutorial","n/a","0","30","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","304","T1C","1","Tue","13:00","14:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Tutorial","n/a","0","30","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","344","101","1","Wed","16:00","19:00","DMP","Hugh Dempster Pavilion","110","BUCCI, PAUL ALEXANDER HENDRIK; LINK, JULIETTE;","Lecture","3","4","116","0","4","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","317","T1A","1","Fri","13:00","14:00","DMP","Hugh Dempster Pavilion","101","TBD","Tutorial","n/a","0","40","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","317","T1B","1","Thu","16:00","17:00","DMP","Hugh Dempster Pavilion","201","TBD","Tutorial","n/a","0","40","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","259","L1B","1","Mon","12:00","14:00","ICCS","Institute for Computing (ICICS/CS)","008","TBD","Laboratory","n/a","0","32","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","304","T1E","1","Wed","16:00","17:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Tutorial","n/a","0","30","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","344","TWB","1","Thu","14:00","16:00","TBA","TBA","TBA","TBD","Waiting List","n/a","20","12","20","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","344","T1D","1","Fri","13:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X360","TBD","Tutorial","n/a","0","20","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","344","TWA","1","Thu","10:00","12:00","TBA","TBA","TBA","TBD","Waiting List","n/a","19","13","19","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","314","1W1","1","Mon","10:00","11:00"," "," "," ","TBD","Waiting List","3","998","1","998","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","314","1W1","1","Wed","10:00","11:00"," "," "," ","TBD","Waiting List","3","998","1","998","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","314","1W1","1","Fri","10:00","11:00"," "," "," ","TBD","Waiting List","3","998","1","998","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","314","L1C","1","Tue","13:00","14:00","ICCS","Institute for Computing (ICICS/CS)","005","TBD","Laboratory","n/a","4","20","4","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","1W1","1","Mon","14:00","15:00"," "," "," ","TBD","Waiting List","3","993","6","993","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","1W1","1","Wed","14:00","15:00"," "," "," ","TBD","Waiting List","3","993","6","993","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","1W2","1","Mon","16:00","17:00"," "," "," ","TBD","Waiting List","3","998","1","998","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","1W2","1","Wed","16:00","17:00"," "," "," ","TBD","Waiting List","3","998","1","998","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","1W2","1","Fri","16:00","17:00"," "," "," ","TBD","Waiting List","3","998","1","998","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","T1E","1","Mon","9:00","10:00","FSC","Forest Sciences Centre","1001","TBD","Tutorial","n/a","15","50","15","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","1W1","1","Fri","14:00","15:00"," "," "," ","TBD","Waiting List","3","993","6","993","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","T2E","2","Wed","13:00","14:00","ORCH","Orchard Commons","4074","TBD","Tutorial","n/a","0","55","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","103","T1E","1","Fri","15:00","16:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Tutorial","n/a","1","25","1","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","320","T2R","2","Fri","16:00","17:00","ORCH","Orchard Commons","4074","TBD","Tutorial","n/a","1","39","1","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","103","101","1","Tue","12:30","14:00","SWNG","West Mall Swing Space","121","ALLEN, MEGHAN","Lecture","3","0","169","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","103","T1B","1","Fri","10:00","11:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Tutorial","n/a","0","26","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","102","1","Mon","13:00","14:00","DMP","Hugh Dempster Pavilion","110","SCHROEDER, JONATAN","Lecture","4","4","116","0","4","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","102","1","Wed","13:00","14:00","DMP","Hugh Dempster Pavilion","110","SCHROEDER, JONATAN","Lecture","4","4","116","0","4","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","102","1","Fri","13:00","14:00","DMP","Hugh Dempster Pavilion","110","SCHROEDER, JONATAN","Lecture","4","4","116","0","4","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","103","T1J","1","Thu","11:30","12:30","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Tutorial","n/a","0","27","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","L1A","1","Tue","15:30","16:30","ICCS","Institute for Computing (ICICS/CS)","X251","TBD","Laboratory","n/a","0","28","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","L1A","1","Thu","15:30","17:30","ICCS","Institute for Computing (ICICS/CS)","X251","TBD","Laboratory","n/a","0","28","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","L1F","1","Wed","9:00","10:00","ICCS","Institute for Computing (ICICS/CS)","X251","TBD","Laboratory","n/a","21","7","21","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","L1F","1","Fri","9:00","11:00","ICCS","Institute for Computing (ICICS/CS)","X251","TBD","Laboratory","n/a","21","7","21","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","100","L1C","1","Tue","10:00","11:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","0","24","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","L1D","1","Mon","14:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X251","TBD","Laboratory","n/a","0","28","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","L1D","1","Wed","14:00","16:00","ICCS","Institute for Computing (ICICS/CS)","X251","TBD","Laboratory","n/a","0","28","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","L1C","1","Wed","13:00","14:00","ICCS","Institute for Computing (ICICS/CS)","X251","TBD","Laboratory","n/a","19","9","19","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","L1C","1","Fri","13:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X251","TBD","Laboratory","n/a","19","9","19","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","103","T1P","1","Thu","17:30","18:30","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Tutorial","n/a","4","23","4","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","100","101","1","Thu","15:30","17:00","SWNG","West Mall Swing Space","122","POTTINGER, RACHEL","Lecture","3","1","184","1","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","100","101","1","Tue","15:30","17:00","SWNG","West Mall Swing Space","122","POTTINGER, RACHEL","Lecture","3","1","184","1","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","100","L2F","2","Wed","16:00","17:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","15","9","15","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","100","L1B","1","Wed","12:00","13:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","0","24","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","100","L2A","2","Wed","9:00","10:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","14","10","14","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","100","1W1","1","Tue","15:30","17:00"," "," "," ","TBD","Waiting List","3","999","0","999","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","100","1W1","1","Thu","15:30","17:00"," "," "," ","TBD","Waiting List","3","999","0","999","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","213","203","2","Wed","10:00","11:00","DMP","Hugh Dempster Pavilion","310","FEELEY, MICHAEL","Lecture","4","0","147","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","213","203","2","Mon","10:00","11:00","DMP","Hugh Dempster Pavilion","310","FEELEY, MICHAEL","Lecture","4","0","147","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","213","203","2","Fri","10:00","11:00","DMP","Hugh Dempster Pavilion","310","FEELEY, MICHAEL","Lecture","4","0","147","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","103","201","2","Tue","12:30","14:00","SWNG","West Mall Swing Space","221","ESTEY, ANTHONY","Lecture","3","0","167","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","213","2W4","2","Mon","9:00","10:00"," "," "," ","TBD","Waiting List","4","942","57","942","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","213","2W4","2","Wed","9:00","10:00"," "," "," ","TBD","Waiting List","4","942","57","942","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","213","2W4","2","Fri","9:00","10:00"," "," "," ","TBD","Waiting List","4","942","57","942","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","100","L1H","1","Wed","14:00","15:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","0","24","0","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","103","T1Q","1","Thu","16:00","17:00","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Tutorial","n/a","19","8","19","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","310","L1E","1","Tue","17:00","19:00","ICCS","Institute for Computing (ICICS/CS)","008","TBD","Laboratory","n/a","12","16","12","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","310","L1L","1","Fri","11:00","13:00","ICCS","Institute for Computing (ICICS/CS)","X350","TBD","Laboratory","n/a","14","22","14","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","310","L1J","1","Thu","17:00","19:00","ICCS","Institute for Computing (ICICS/CS)","008","TBD","Laboratory","n/a","3","25","3","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","210","202","2","Mon","12:00","13:00","DMP","Hugh Dempster Pavilion","310","TBD","Lecture","4","8","152","0","8","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","210","202","2","Wed","12:00","13:00","DMP","Hugh Dempster Pavilion","310","TBD","Lecture","4","8","152","0","8","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","210","202","2","Fri","12:00","13:00","DMP","Hugh Dempster Pavilion","310","TBD","Lecture","4","8","152","0","8","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","310","WT1","1"," "," "," ","NSM","NSM","NSM","TBD","Waiting List","4","946","53","946","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","100","L1G","1","Tue","14:30","15:30","ICCS","Institute for Computing (ICICS/CS)","X050","TBD","Laboratory","n/a","1","23","1","0","1","Sep 05, 2017","Dec 01, 2017"
"CPSC","310","L2C","2","Wed","10:00","12:00","ICCS","Institute for Computing (ICICS/CS)","008","TBD","Laboratory","n/a","0","26","0","0","2","Jan 03, 2018","Apr 06, 2018"
"CPSC","110","V2C","2","Fri","15:00","18:00","ICCS","Institute for Computing (ICICS/CS)","X260","TBD","Laboratory","n/a","","","","","2","Jan 03, 2018","Apr 06, 2018"
